ANHO,MES,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,SECTOR,CATEGORIA,CO_IPRESS,RAZON_SOC,CA_CONSULTORIOS,CA_CONSULTORIOS_FN,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_SERUM,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,CA_ODONTOLOGOS,CA_PSICOLOGOS,CA_NUTRICIONISTAS,CA_TECNOLOGOS_MEDICOS,CA_OBSTETRICES,CA_FARMACEUTICOS,CA_AUXILIARES,CA_OTROS_PROF,CA_AMBULANCIAS
2018,12,40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,GOBIERNO REGIONAL,I-2,1267,CERRO JULI,7,13,0,2,0,0,3,2,1,0,0,2,0,0,0,0
2018,12,40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,GOBIERNO REGIONAL,I-3,1264,CENTRO DE SALUD LAS ESMERALDAS,9,18,0,3,0,0,3,2,1,1,0,3,0,4,2,0
2018,12,40129,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,GOBIERNO REGIONAL,I-2,1266,FELIX NAQUIRA VILDOSO,5,10,0,2,0,0,4,2,0,0,0,2,0,2,0,0
2018,12,100509,HUANUCO,HUAMALIES,PUÑOS,GOBIERNO REGIONAL,I-2,893,POQUE,3,3,0,1,1,0,1,0,0,0,0,1,0,2,0,0
2018,12,220909,SAN MARTIN,SAN MARTIN,LA BANDA DE SHILCAYO,GOBIERNO REGIONAL,II-E,6359,BANDA SHILCAYO,19,29,25,15,0,0,23,4,1,2,0,20,2,106,2,1
2018,12,100509,HUANUCO,HUAMALIES,PUÑOS,GOBIERNO REGIONAL,I-3,892,PUÑOS,7,7,0,2,1,0,2,1,0,0,0,2,0,7,0,1
2018,12,100509,HUANUCO,HUAMALIES,PUÑOS,GOBIERNO REGIONAL,I-1,894,ILLAHUASI,2,2,0,0,0,0,0,0,0,0,0,1,0,3,0,0
2018,12,130101,LA LIBERTAD,TRUJILLO,TRUJILLO,PRIVADO,I-3,18966,MEDICENTRO TRUJILLO DE LA CLINICA INTERNACIONAL,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2018,12,131001,LA LIBERTAD,SANTIAGO DE CHUCO,SANTIAGO DE CHUCO,ESSALUD,0,12108,CENTRO DE SALUD SIN INTERNAMIENTO SANTIAGO DE CHUCO,5,5,0,2,0,0,1,1,0,1,1,1,1,0,0,0
2018,12,70101,CALLAO,CALLAO,CALLAO,GOBIERNO REGIONAL,I-2,6229,JOSE OLAYA,7,7,0,5,0,0,3,2,1,1,0,3,0,5,1,0
2018,12,70101,CALLAO,CALLAO,CALLAO,GOBIERNO REGIONAL,I-2,6234,P.S. SANTA ROSA,6,6,0,3,1,0,2,2,1,0,0,3,0,8,0,0
2018,12,70101,CALLAO,CALLAO,CALLAO,GOBIERNO REGIONAL,I-2,6235,MIGUEL GRAU,7,7,0,2,0,0,1,1,1,0,0,1,0,4,1,0
2018,12,150130,LIMA,LIMA,SAN BORJA,PRIVADO,0,12366,MISION MEDICA SAC,0,0,0,35,0,0,19,0,0,0,0,0,0,16,0,9
2018,12,160101,LORETO,MAYNAS,IQUITOS,SANIDAD DE LA FUERZA AEREA DEL PERU,I-4,10605,HOSPITAL REGIONAL FAP DEL ORIENTE,11,15,17,8,4,0,8,4,2,0,3,1,4,19,2,1
2018,9,210101,PUNO,PUNO,PUNO,PRIVADO,I-4,9683,CLINICA PROSALUD,3,6,8,18,0,0,6,0,0,1,0,1,1,8,2,0
2018,9,150121,LIMA,LIMA,PUEBLO LIBRE,MINSA,III-1,6211,HOSPITAL DE APOYO SANTA ROSA,54,87,176,245,0,50,270,13,10,9,45,49,30,44,136,3
2018,1,120114,JUNIN,HUANCAYO,EL TAMBO,ESSALUD,0,8660,POLICLINICO METROPOLITANO HUANCAYO,9,22,0,24,0,0,17,8,3,1,8,7,2,20,1,0
2018,2,40108,AREQUIPA,AREQUIPA,LA JOYA,ESSALUD,I-2,13305,POSTA MEDICA LA JOYA,6,6,0,1,0,0,2,1,0,0,0,1,0,0,2,0
2018,3,40403,AREQUIPA,CASTILLA,AYO,GOBIERNO REGIONAL,I-2,1404,PUESTO DE SALUD AYO,2,4,0,1,1,0,1,0,0,0,0,0,0,1,0,0
2018,11,120114,JUNIN,HUANCAYO,EL TAMBO,ESSALUD,0,8660,POLICLINICO METROPOLITANO HUANCAYO,10,20,0,20,0,0,19,9,3,1,9,9,2,22,1,0
2018,3,40402,AREQUIPA,CASTILLA,ANDAGUA,GOBIERNO REGIONAL,I-3,1387,CENTRO DE SALUD ANDAGUA,5,10,0,3,1,0,4,2,0,1,0,2,0,3,2,2
2018,8,101108,HUANUCO,YAROWILCA,CHORAS,GOBIERNO REGIONAL,I-2,861,CHORAS,8,5,0,0,0,0,1,1,0,0,0,2,0,0,4,1
2018,4,160101,LORETO,MAYNAS,IQUITOS,PRIVADO,II-1,11737,CLINICA SAN JUAN,10,25,5,26,0,0,4,1,2,1,1,2,1,4,1,1
2018,7,101104,HUANUCO,YAROWILCA,APARICIO POMARES,GOBIERNO REGIONAL,I-3,863,CHUPAN,6,10,2,1,1,0,4,1,0,0,0,4,0,0,6,1
2018,3,100107,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,GOBIERNO REGIONAL,I-3,759,CAYRAN,6,10,0,3,0,0,5,2,2,0,0,3,0,50,1,1
2018,3,100107,HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,GOBIERNO REGIONAL,I-2,758,HUANCACHUPAC,4,6,0,1,1,0,1,0,0,0,0,2,0,2,0,0
2018,11,200105,PIURA,PIURA,CATACAOS,PRIVADO,II-1,10723,HOSPITAL PRIVADO DEL PERU,27,31,43,54,0,0,21,2,1,1,1,2,1,34,3,1
2018,11,180301,MOQUEGUA,ILO,ILO,ESSALUD,II-1,16153,HOSPITAL II ILO,21,32,17,48,0,0,38,3,1,2,9,9,4,64,4,4
2018,11,90204,HUANCAVELICA,ACOBAMBA,CAJA,GOBIERNO REGIONAL,I-1,11225,PUESTO DE SALUD HUANCCALLACO,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2018,11,90205,HUANCAVELICA,ACOBAMBA,MARCAS,GOBIERNO REGIONAL,I-1,11220,PUESTO DE SALUD HUARPA,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,11,90204,HUANCAVELICA,ACOBAMBA,CAJA,GOBIERNO REGIONAL,I-1,7389,RURUNMARCA,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,11,90204,HUANCAVELICA,ACOBAMBA,CAJA,GOBIERNO REGIONAL,I-1,3927,POMACANCHA,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,11,90204,HUANCAVELICA,ACOBAMBA,CAJA,GOBIERNO REGIONAL,I-3,3926,CENTRO DE SALUD CAJA ESPIRITU,5,5,0,1,1,0,2,1,1,0,0,2,0,4,0,1
2018,11,90205,HUANCAVELICA,ACOBAMBA,MARCAS,GOBIERNO REGIONAL,I-1,3929,puesto de salud Cuñi,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,11,90205,HUANCAVELICA,ACOBAMBA,MARCAS,GOBIERNO REGIONAL,I-2,3928,PUESTO DE SALUD MARCAS,4,4,0,1,0,0,1,1,0,0,0,1,0,2,0,1
2018,11,90205,HUANCAVELICA,ACOBAMBA,MARCAS,GOBIERNO REGIONAL,I-1,11232,PALOMA,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,11,60801,CAJAMARCA,JAEN,JAEN,GOBIERNO REGIONAL,I-2,7168,MONTEGRANDE,1,2,0,1,1,0,4,0,0,0,0,1,0,5,0,0
2018,11,22003,ANCASH,YUNGAY,MANCOS,GOBIERNO REGIONAL,I-1,1643,PUESTO DE SALUD UTUPAMPA,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0
2018,11,22001,ANCASH,YUNGAY,YUNGAY,GOBIERNO REGIONAL,I-3,1645,CENTRO DE SALUD TUMPA,3,2,0,0,1,0,1,0,0,0,0,1,0,2,0,1
2018,11,22003,ANCASH,YUNGAY,MANCOS,GOBIERNO REGIONAL,I-1,6640,PUESTO DE SALUD HUASHCAO,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2018,11,22001,ANCASH,YUNGAY,YUNGAY,GOBIERNO REGIONAL,I-1,1644,PUESTO DE SALUD MUSHO,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2018,11,22003,ANCASH,YUNGAY,MANCOS,GOBIERNO REGIONAL,I-1,1642,PUESTO DE SALUD TINGUA,2,2,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2018,11,22003,ANCASH,YUNGAY,MANCOS,GOBIERNO REGIONAL,I-3,1641,CENTRO DE SALUD MANCOS,5,5,0,1,1,0,3,1,1,0,0,3,0,11,2,1
2018,11,22002,ANCASH,YUNGAY,CASCAPARA,GOBIERNO REGIONAL,I-1,1640,PUESTO DE SALUD CASCAPARA,3,2,0,0,1,0,0,0,0,0,0,1,0,2,0,1
2018,11,22007,ANCASH,YUNGAY,SHUPLUY,GOBIERNO REGIONAL,I-1,1647,PUESTO DE SALUD SHUPLUY,2,2,0,0,1,0,0,0,0,0,0,1,0,2,0,1
2018,11,22007,ANCASH,YUNGAY,SHUPLUY,GOBIERNO REGIONAL,I-1,6646,PUESTO DE SALUD PONCOS,2,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2018,11,60809,CAJAMARCA,JAEN,SALLIQUE,GOBIERNO REGIONAL,I-1,4252,SAULACA,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2018,11,60809,CAJAMARCA,JAEN,SALLIQUE,GOBIERNO REGIONAL,I-3,4250,SALLIQUE,1,2,0,0,2,0,2,1,0,0,1,2,0,7,0,0
2018,11,60809,CAJAMARCA,JAEN,SALLIQUE,GOBIERNO REGIONAL,I-2,7053,PALAMBE,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2018,11,60809,CAJAMARCA,JAEN,SALLIQUE,GOBIERNO REGIONAL,I-2,4253,LA UNION,1,1,0,0,0,0,1,0,0,0,0,1,0,3,0,1
2018,11,60809,CAJAMARCA,JAEN,SALLIQUE,GOBIERNO REGIONAL,I-1,4251,MAZIN,1,2,0,0,1,0,1,0,0,0,0,1,0,2,0,0
2018,11,60809,CAJAMARCA,JAEN,SALLIQUE,GOBIERNO REGIONAL,I-1,9967,CHALANMACHE,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2018,11,60809,CAJAMARCA,JAEN,SALLIQUE,GOBIERNO REGIONAL,I-1,24940,EL ESPINO,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,11,50304,AYACUCHO,HUANCA SANCOS,SANTIAGO DE LUCANAMARCA,GOBIERNO REGIONAL,I-1,3645,SANTA ROSA COCHAS,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2018,11,50302,AYACUCHO,HUANCA SANCOS,CARAPO,GOBIERNO REGIONAL,I-2,3637,PORTA CRUZ,3,3,0,0,1,0,1,0,0,0,0,1,0,1,0,0
2018,11,50302,AYACUCHO,HUANCA SANCOS,CARAPO,GOBIERNO REGIONAL,I-2,3636,PUESTO DE SALUD MANCHIRI,3,3,0,1,1,0,2,0,0,0,0,1,0,0,0,0
2018,11,50303,AYACUCHO,HUANCA SANCOS,SACSAMARCA,GOBIERNO REGIONAL,I-1,3642,PALLCA,3,3,0,0,0,0,1,0,0,0,0,0,2,0,0,0
2018,11,50301,AYACUCHO,HUANCA SANCOS,SANCOS,GOBIERNO REGIONAL,I-3,3639,HUANCASANCOS,10,10,9,5,0,0,6,1,1,0,0,5,1,1,25,1
2018,12,40302,AREQUIPA,CARAVELI,ACARI,ESSALUD,I-2,12195,POSTA MEDICA ACARI,4,4,0,4,0,0,1,1,0,0,1,1,0,0,0,0
2018,12,150122,LIMA,LIMA,MIRAFLORES,PRIVADO,I-3,9562,CENTRO ODONTOLÓGICO CANO ALVAREZ,6,6,0,0,0,0,0,6,0,0,0,0,0,2,1,0
2018,12,10701,AMAZONAS,UTCUBAMBA,BAGUA GRANDE,ESSALUD,II-1,9067,HOSPITAL EL BUEN SAMARITANO,5,14,13,17,0,0,21,2,1,1,5,4,1,1,22,2
2018,12,150113,LIMA,LIMA,JESUS MARIA,SANIDAD DEL EJERCITO DEL PERU,III-1,17024,HOSPITAL  MILITAR LUIS ARIAS SCHEREIBER,163,272,647,268,3,78,431,58,36,3,71,20,19,438,22,4
2018,12,150140,LIMA,LIMA,SANTIAGO DE SURCO,PRIVADO,II-E,15461,VISTASALUD CENTRO OFTALMOLOGICO,3,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018,12,120906,JUNIN,CHUPACA,SAN JUAN DE YSCOS,GOBIERNO REGIONAL,I-1,656,SAN JUAN DE ISCOS,6,7,0,1,1,0,2,0,0,0,0,1,0,0,1,0
2018,12,220901,SAN MARTIN,SAN MARTIN,TARAPOTO,GOBIERNO REGIONAL,II-2,6918,HOSPITAL TARAPOTO,23,39,131,106,0,26,147,4,7,7,24,47,15,303,23,1
2018,11,240201,TUMBES,CONTRALMIRANTE VILLAR,ZORRITOS,ESSALUD,I-2,12273,POSTA MEDICA ZORRITOS,5,7,0,2,1,0,2,1,0,1,0,1,1,3,0,0
2018,11,150112,LIMA,LIMA,INDEPENDENCIA,PRIVADO,II-2,10182,CLINICA JESUS DEL NORTE,103,206,113,396,0,0,205,4,7,7,56,8,5,396,462,2
2018,12,180106,MOQUEGUA,MARISCAL NIETO,TORATA,ESSALUD,I-3,16151,CENTRO DE ATENCION PRIMARIA II TORATA,5,5,0,0,1,0,2,1,0,1,1,1,0,2,0,1
2018,12,150131,LIMA,LIMA,SAN ISIDRO,PRIVADO,II-E,16397,CLINICA ESPECIALIZADA EN CIRUGIA PLASTICA - DR. LUIS VIZCARRA / CIRUESTHETIC,2,2,2,1,0,0,1,1,0,0,0,0,0,1,1,0
2018,11,21801,ANCASH,SANTA,CHIMBOTE,PRIVADO,II-1,10987,INSTITUTO MEDICO ESPECIALIZADO UROGINEC EIRL,4,3,7,5,0,0,4,0,0,0,0,1,1,0,0,0
2018,10,21801,ANCASH,SANTA,CHIMBOTE,PRIVADO,II-1,10987,INSTITUTO MEDICO ESPECIALIZADO UROGINEC EIRL,4,3,7,5,0,0,4,0,0,0,0,1,1,0,0,0
2018,12,120607,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-1,13863,ALTO VILLA VICTORIA,5,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2018,12,110101,ICA,ICA,ICA,ESSALUD,II-1,13912,FELIX TORREALVA GUTIERREZ,16,44,65,81,0,0,54,8,3,2,6,12,6,3,102,2
2018,12,120607,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-1,13862,MIGUEL GRAU,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2018,12,120608,JUNIN,SATIPO,RIO TAMBO,GOBIERNO REGIONAL,I-2,500,AOTI,6,6,0,1,1,0,2,0,0,0,0,2,0,2,0,1
2018,12,120607,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-2,498,PITOCUNA,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2018,12,120601,JUNIN,SATIPO,SATIPO,GOBIERNO REGIONAL,I-2,480,BAJO CAPIRO,3,3,0,1,1,0,1,0,0,0,0,0,0,1,0,0
2018,12,120601,JUNIN,SATIPO,SATIPO,GOBIERNO REGIONAL,I-1,13864,CANAAN DEL NORTE,1,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2018,12,120607,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-1,504,SHABASHIPANGO,4,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,12,120607,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-2,503,UNION CUVIRIAKI,4,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2018,12,120607,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-3,495,RIO  NEGRO,13,15,0,4,1,0,7,2,1,0,0,6,1,21,0,1
2018,12,10403,AMAZONAS,CONDORCANQUI,RIO SANTIAGO,GOBIERNO REGIONAL,I-1,7203,NAUTA,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0
2018,12,10402,AMAZONAS,CONDORCANQUI,EL CENEPA,GOBIERNO REGIONAL,I-3,5162,HUAMPAMI,7,7,3,2,0,0,3,2,1,1,1,3,1,4,3,1
2018,12,10401,AMAZONAS,CONDORCANQUI,NIEVA,GOBIERNO REGIONAL,I-3,7134,NIEVA,11,11,1,2,0,0,3,3,2,0,0,3,0,12,7,0
2018,12,120601,JUNIN,SATIPO,SATIPO,GOBIERNO REGIONAL,I-1,24569,COMUNIDAD NATIVA SHANQUI,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2018,12,120607,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-3,506,UNION CAPIRI,3,3,0,1,0,0,1,1,0,0,0,1,0,1,0,0
2018,12,120607,JUNIN,SATIPO,RIO NEGRO,GOBIERNO REGIONAL,I-2,502,CUSHIVIANI,3,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0
2018,12,120601,JUNIN,SATIPO,SATIPO,GOBIERNO REGIONAL,I-2,479,SANTO DGO DE MARANKIARI,8,8,0,1,1,0,1,0,0,0,0,1,0,3,0,1
2018,12,120601,JUNIN,SATIPO,SATIPO,GOBIERNO REGIONAL,I-2,478,RIO VENADO,4,4,0,1,1,0,1,0,0,0,0,1,0,1,0,0
2018,12,120601,JUNIN,SATIPO,SATIPO,GOBIERNO REGIONAL,I-2,483,SANIBENI,3,3,0,1,0,0,1,0,0,0,0,1,0,1,0,0
2018,10,150141,LIMA,LIMA,SURQUILLO,PRIVADO,II-E,12947,CLINICA SANTA MARIA,4,6,20,12,0,0,8,0,0,1,5,2,2,12,0,0
2018,7,30201,APURIMAC,ANDAHUAYLAS,ANDAHUAYLAS,PRIVADO,I-3,14403,CENTRO MEDICO ESPECIALIZADO DEL NIÑO - ANDAHUAYLAS,4,3,10,3,0,0,3,0,0,0,0,0,1,0,3,0
2018,11,70106,CALLAO,CALLAO,VENTANILLA,GOBIERNO REGIONAL,I-2,6263,P.S. SANTA ROSA DE PACHACÚTEC,6,6,0,5,1,0,4,2,0,0,0,2,0,1,8,0
2018,11,70106,CALLAO,CALLAO,VENTANILLA,GOBIERNO REGIONAL,I-2,6266,03 DE FEBRERO,6,6,0,5,3,0,7,2,1,0,0,5,0,15,0,0
2018,11,70106,CALLAO,CALLAO,VENTANILLA,GOBIERNO REGIONAL,I-4,7314,MATERNO INFANTIL PACHACUTEC  PERU-COREA,0,0,0,16,3,0,15,2,2,2,0,13,1,15,0,0
2018,11,70106,CALLAO,CALLAO,VENTANILLA,GOBIERNO REGIONAL,I-2,6267,P.S. CIUDAD PACHACUTEC,15,12,0,3,0,0,7,2,2,0,0,4,1,9,1,0
2018,11,70106,CALLAO,CALLAO,VENTANILLA,GOBIERNO REGIONAL,I-2,6264,P.S. BAHIA BLANCA,11,22,0,3,0,0,6,2,1,0,0,4,0,9,1,0
2018,11,60101,CAJAMARCA,CAJAMARCA,CAJAMARCA,PRIVADO,II-1,12761,CLINICA SAN LORENZO S.R.L.,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001,NE_0001
2018,11,61004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,GOBIERNO REGIONAL,I-1,4506,MANZANILLA,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2018,11,120214,JUNIN,CONCEPCION,SAN JOSE DE QUERO,GOBIERNO REGIONAL,I-1,643,SAN ROQUE DE HUARMITA,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2018,11,70104,CALLAO,CALLAO,LA PERLA,GOBIERNO REGIONAL,I-2,6251,P.S. LA PERLA,10,10,0,4,0,0,2,3,2,0,0,2,0,1,1,0
2018,11,70104,CALLAO,CALLAO,LA PERLA,GOBIERNO REGIONAL,I-3,6250,P.S. ALTA MAR,9,9,0,5,1,0,2,2,1,0,1,2,1,9,3,0
2018,11,80901,CUSCO,LA CONVENCION,SANTA ANA,ESSALUD,I-4,10062,QUILLABAMBA -ESSALUD,4,5,8,10,0,0,11,2,1,0,3,2,2,0,18,2
2018,11,120427,JUNIN,JAUJA,RICRAN,GOBIERNO REGIONAL,I-2,419,RICRAN,5,5,0,0,1,0,1,1,0,0,0,0,0,1,0,0
2018,12,160108,LORETO,MAYNAS,PUNCHANA,ESSALUD,III-1,11409,HOSPITAL III IQUITOS,27,38,116,155,0,6,113,3,2,2,19,14,7,112,6,2
2018,11,120424,JUNIN,JAUJA,PANCAN,GOBIERNO REGIONAL,I-1,417,PANCAN,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2018,10,60201,CAJAMARCA,CAJABAMBA,CAJABAMBA,ESSALUD,I-3,10278,CENTRO MEDICO ESSALUD CAJABAMBA,7,7,0,2,0,0,2,1,1,1,1,2,0,6,0,1
2018,12,140101,LAMBAYEQUE,CHICLAYO,CHICLAYO,ESSALUD,III-1,8577,HOSPITAL NACIONAL ALMANZOR AGUINAGA ASENJO,57,62,394,361,0,66,440,5,5,18,60,26,16,426,47,3
2018,12,130702,LA LIBERTAD,PACASMAYO,GUADALUPE,ESSALUD,I-2,9486,POSTA DE SALUD LIMONCARRO,2,2,0,1,0,0,1,0,0,0,0,0,0,2,0,0
2018,7,120107,JUNIN,HUANCAYO,CHILCA,ESSALUD,0,12188,CAP II CHILCA,18,39,0,5,0,0,8,3,1,1,2,1,1,7,0,0
2018,12,160201,LORETO,ALTO AMAZONAS,YURIMAGUAS,ESSALUD,II-1,20274,ESSALUD - HOSPITAL I YURIMAGUAS,4,8,10,20,0,0,13,2,1,1,5,2,2,14,0,2
2018,12,150133,LIMA,LIMA,SAN JUAN DE MIRAFLORES,PRIVADO,II-1,20715,CLINICA SANTA MARIA DE LA VIDA,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002,NE_0002
2018,2,100101,HUANUCO,HUANUCO,HUANUCO,GOBIERNO REGIONAL,II-2,754,HOSPITAL REGIONAL HERMILIO VALDIZAN,14,18,138,77,1,11,143,4,6,4,4,61,2,253,4,2
2018,12,150117,LIMA,LIMA,LOS OLIVOS,PRIVADO,II-1,9641,CLINICA MUNDO SALUD SAC,12,17,17,52,0,0,20,2,2,1,7,5,2,23,18,0
2018,6,210101,PUNO,PUNO,PUNO,PRIVADO,I-4,9683,CLINICA PROSALUD,3,6,8,20,0,0,6,0,0,1,0,1,1,0,2,0
2018,1,100101,HUANUCO,HUANUCO,HUANUCO,GOBIERNO REGIONAL,II-2,754,HOSPITAL REGIONAL HERMILIO VALDIZAN,14,18,138,77,1,11,143,4,6,4,4,61,2,253,4,2
2018,12,22001,ANCASH,YUNGAY,YUNGAY,ESSALUD,0,9923,POSTA MEDICA YUNGAY,5,5,0,1,0,0,1,1,0,0,0,1,0,0,0,0
2018,12,100106,HUANUCO,HUANUCO,QUISQUI,GOBIERNO REGIONAL,I-3,790,HUANCAPALLAC,1,3,0,2,1,0,4,1,1,0,0,4,1,4,2,1
2018,12,100106,HUANUCO,HUANUCO,QUISQUI,GOBIERNO REGIONAL,I-2,792,PAMPAS,4,4,0,1,1,0,2,0,0,0,0,1,0,0,0,1
2018,12,100106,HUANUCO,HUANUCO,QUISQUI,GOBIERNO REGIONAL,I-2,7740,SAN PEDRO DE CANI,5,1,0,1,1,0,2,0,0,0,0,2,0,0,2,0
2018,12,100101,HUANUCO,HUANUCO,HUANUCO,GOBIERNO REGIONAL,I-1,788,NAUYAN RONDOS,2,5,0,0,0,0,1,1,0,0,0,0,0,2,0,0
2018,12,60901,CAJAMARCA,SAN IGNACIO,SAN IGNACIO,GOBIERNO REGIONAL,I-1,7045,PUERTO SAN FRANCISCO,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2018,5,40103,AREQUIPA,AREQUIPA,CAYMA,GOBIERNO REGIONAL,I-2,1246,DEAN VALDIVIA,8,16,0,2,0,0,4,2,1,1,0,3,0,4,0,0
2018,5,40103,AREQUIPA,AREQUIPA,CAYMA,GOBIERNO REGIONAL,I-2,1245,SAN JOSE,6,12,0,2,0,0,4,2,0,0,0,2,0,5,0,0
2018,5,40103,AREQUIPA,AREQUIPA,CAYMA,GOBIERNO REGIONAL,I-3,1235,BUENOS AIRES DE CAYMA,11,22,0,4,0,0,6,3,2,1,0,4,1,10,4,0
2018,12,100101,HUANUCO,HUANUCO,HUANUCO,GOBIERNO REGIONAL,I-3,787,LAS MORAS,16,32,0,5,0,0,15,2,3,0,0,16,0,16,5,1
2018,7,60501,CAJAMARCA,CONTUMAZA,CONTUMAZA,ESSALUD,I-2,10276,POSTA MEDICA ESSALUD CONTUMAZA,4,4,0,1,1,0,1,1,0,0,0,1,0,1,0,1
2018,3,40301,AREQUIPA,CARAVELI,CARAVELI,ESSALUD,I-2,12196,POSTA MEDICA CARAVELI,4,4,0,1,0,0,1,1,0,0,0,1,0,0,0,0
2018,10,120114,JUNIN,HUANCAYO,EL TAMBO,ESSALUD,0,8660,POLICLINICO METROPOLITANO HUANCAYO,10,21,0,22,0,0,19,10,3,1,10,8,2,21,1,0
2018,12,150135,LIMA,LIMA,SAN MARTIN DE PORRES,ESSALUD,I-3,9274,POLICLINICO FIORI,24,38,0,22,0,0,18,6,0,1,8,3,3,42,24,0
2018,5,40109,AREQUIPA,AREQUIPA,MARIANO MELGAR,GOBIERNO REGIONAL,I-4,1294,CENTRO DE SALUD MARIANO MELGAR,23,47,7,15,0,0,12,2,2,1,1,11,3,17,3,0
2018,5,40109,AREQUIPA,AREQUIPA,MARIANO MELGAR,GOBIERNO REGIONAL,I-2,1308,PUESTO DE SALUD ATALAYA,7,13,0,2,0,0,3,1,0,0,0,2,0,3,1,0
2018,10,61001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,GOBIERNO REGIONAL,I-1,4509,CONDORMARCA,3,3,0,0,0,0,2,0,0,0,0,0,0,1,0,0
2018,10,61004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,GOBIERNO REGIONAL,I-2,4507,RIO SECO,3,6,0,1,1,0,2,0,0,0,0,1,0,1,0,0
2018,10,61001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,GOBIERNO REGIONAL,I-1,4504,EDELMIRA,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2018,10,61004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,GOBIERNO REGIONAL,I-1,4503,ULLILLIN,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2018,10,61001,CAJAMARCA,SAN MARCOS,PEDRO GALVEZ,GOBIERNO REGIONAL,I-4,4501,SAN MARCOS,9,15,12,8,0,0,9,3,2,0,0,12,2,10,5,2
2018,10,61004,CAJAMARCA,SAN MARCOS,GREGORIO PITA,GOBIERNO REGIONAL,I-2,4508,PAUCAMARCA,3,6,0,3,2,0,3,0,0,0,0,1,0,1,0,1
