ANHO,MES,UBIGEO,DEPARTAMENTO,PROVINCIA,DISTRITO,SECTOR,CATEGORIA,CO_IPRESS,RAZON_SOC,CA_CONSULTORIOS,CA_CONSULTORIOS_FN,CA_CAMAS,CA_MEDICOS_TOTAL,CA_MEDICOS_SERUM,CA_MEDICOS_RESIDENTES,CA_ENFERMERAS,CA_ODONTOLOGOS,CA_PSICOLOGOS,CA_NUTRICIONISTAS,CA_TECNOLOGOS_MEDICOS,CA_OBSTETRICES,CA_FARMACEUTICOS,CA_AUXILIARES,CA_OTROS_PROF,CA_AMBULANCIAS
2019,11,120504,JUNIN,JUNIN,ULCUMAYO,GOBIERNO REGIONAL,I-1,539,PUYAY,3,3,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2019,11,120504,JUNIN,JUNIN,ULCUMAYO,GOBIERNO REGIONAL,I-1,541,CARAPACHO,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,11,120504,JUNIN,JUNIN,ULCUMAYO,GOBIERNO REGIONAL,I-1,538,LLAUPI,3,3,0,0,0,0,2,0,0,0,0,1,0,1,0,0
2019,11,120504,JUNIN,JUNIN,ULCUMAYO,GOBIERNO REGIONAL,I-1,540,JACHAHUANCA,3,3,0,0,0,0,2,0,0,0,0,1,0,1,0,0
2019,1,20111,ANCASH,HUARAZ,PIRA,GOBIERNO REGIONAL,I-2,1585,PUESTO DE SALUD PIRA,6,5,0,2,0,0,1,1,0,0,0,2,0,0,0,1
2019,1,20109,ANCASH,HUARAZ,PAMPAS GRANDE,GOBIERNO REGIONAL,I-2,1584,PUESTO DE SALUD PAMPAS GRANDE,2,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2019,1,20107,ANCASH,HUARAZ,LA LIBERTAD,GOBIERNO REGIONAL,I-2,1583,PUESTO DE SALUD CAJAMARQUILLA,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0
2019,1,20106,ANCASH,HUARAZ,JANGAS,GOBIERNO REGIONAL,I-3,1582,CENTRO DE SALUD JANGAS,6,6,0,1,1,0,3,2,0,0,1,3,0,3,0,1
2019,1,20112,ANCASH,HUARAZ,TARICA,GOBIERNO REGIONAL,I-1,1581,PUESTO DE SALUD COLLON,3,3,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2019,1,20112,ANCASH,HUARAZ,TARICA,GOBIERNO REGIONAL,I-1,1580,PUESTO DE SALUD PASHPA,3,3,0,0,0,0,2,0,0,0,0,1,0,1,0,0
2019,1,20112,ANCASH,HUARAZ,TARICA,GOBIERNO REGIONAL,I-2,1579,PUESTO DE SALUD PALTAY,5,5,0,2,0,0,1,1,0,0,0,1,0,1,0,0
2019,1,20112,ANCASH,HUARAZ,TARICA,GOBIERNO REGIONAL,I-1,1578,PUESTO DE SALUD TARICA,4,4,0,1,0,0,1,0,0,0,0,1,0,2,0,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,1577,PUESTO DE SALUD HUANJA,5,3,0,0,0,0,2,0,0,0,0,1,0,0,0,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,1576,CHAVIN,3,4,0,1,1,0,2,0,0,0,0,1,0,0,0,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,1575,PUESTO DE SALUD CHONTAYOC,2,2,0,0,0,0,2,0,0,0,0,1,0,1,0,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-3,1574,CENTRO DE SALUD MONTERREY,8,10,0,5,0,0,13,3,2,1,1,12,0,18,4,1
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,1573,PUESTO DE SALUD PARIA,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,1572,PUESTO DE SALUD CURHUAZ,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,1570,PUESTO DE SALUD MARCAC,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,1569,PUESTO DE SALUD SHECTA,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-3,1568,CENTRO DE SALUD PALMIRA,2,0,0,3,0,0,7,2,3,1,0,8,1,12,5,1
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,1565,PUESTO DE SALUD QUENUAYOC,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,1564,PUESTO DE SALUD HUAYAWILLCA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,1563,PUESTO DE SALUD ATIPAYAN,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,1,20101,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-3,1562,CENTRO DE SALUD HUARUPAMPA,16,22,0,7,1,0,9,4,3,0,1,8,1,43,1,1
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,1561,PUESTO DE SALUD LLUPA,4,2,0,0,0,0,2,0,0,0,0,1,0,0,0,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-1,1560,PUESTO DE SALUD UNCHUS,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,1559,PUESTO DE SALUD MARIAN,4,4,0,2,0,0,3,1,0,0,0,1,0,4,2,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,1558,PUESTO DE SALUD HUANCHAC,1,0,0,0,0,0,2,1,0,0,0,1,0,3,1,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-2,1558,PUESTO DE SALUD HUANCHAC,4,4,0,1,0,0,2,1,0,0,0,2,0,5,0,0
2019,1,20105,ANCASH,HUARAZ,INDEPENDENCIA,GOBIERNO REGIONAL,I-3,1557,CENTRO DE SALUD NICRUPAMPA,7,7,0,3,0,0,9,3,2,1,0,6,2,30,2,0
2019,1,20101,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-1,1556,PUESTO DE SALUD COYLLUR,3,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,1,20101,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-1,1555,PUESTO DE SALUD ICHOCA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2019,1,20108,ANCASH,HUARAZ,OLLEROS,GOBIERNO REGIONAL,I-2,1553,PUESTO DE SALUD HUARIPAMPA,3,3,0,1,0,0,1,0,0,0,0,0,0,2,0,1
2019,1,20108,ANCASH,HUARAZ,OLLEROS,GOBIERNO REGIONAL,I-1,1552,PUESTO DE SALUD LLOCLLA,3,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,1,20108,ANCASH,HUARAZ,OLLEROS,GOBIERNO REGIONAL,I-2,1551,PUESTO DE SALUD OLLEROS,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,1
2019,1,20108,ANCASH,HUARAZ,OLLEROS,GOBIERNO REGIONAL,I-1,1550,PUESTO DE SALUD MASHUAN,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,1,20101,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-1,1549,PUESTO DE SALUD HUAMARIN,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,1,20101,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-1,1548,PUESTO DE SALUD SANTA CATALINA,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,1,20101,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-1,1547,PUESTO DE SALUD YANACOSHCA,4,4,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,1,20101,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-2,1546,PUESTO DE SALUD SAN NICOLAS,6,6,0,1,1,0,3,2,1,0,0,2,0,5,1,1
2019,1,20101,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-1,1545,PUESTO DE SALUD HUALLCOR,3,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0
2019,1,20101,ANCASH,HUARAZ,HUARAZ,GOBIERNO REGIONAL,I-1,1544,PUESTO DE SALUD MACASHCA,3,3,0,1,1,0,1,0,0,0,0,0,0,2,0,0
2019,1,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-1,1542,PUESTO DE SALUD SAPCHA,3,3,0,1,1,0,1,0,0,0,0,1,0,2,0,0
2019,1,20402,ANCASH,ASUNCION,ACOCHACA,GOBIERNO REGIONAL,I-2,1541,PUESTO DE SALUD ACOCHACA,4,4,0,1,1,0,1,1,0,0,0,1,0,3,0,1
2019,1,20401,ANCASH,ASUNCION,CHACAS,GOBIERNO REGIONAL,I-4,1540,HOSPITAL MAMA ASHU CHACAS,4,3,48,3,0,0,4,1,0,0,0,3,0,23,8,2
2019,1,20608,ANCASH,CARHUAZ,SAN MIGUEL DE ACO,GOBIERNO REGIONAL,I-1,1539,SAN MIGUEL  DE ACO,6,6,0,1,1,0,2,1,0,0,0,1,0,2,1,1
2019,1,20607,ANCASH,CARHUAZ,PARIAHUANCA,GOBIERNO REGIONAL,I-1,1538,PARIHUANCA,4,4,0,1,1,0,1,1,0,0,0,1,0,3,0,0
2019,1,20606,ANCASH,CARHUAZ,MARCARA,GOBIERNO REGIONAL,I-1,1537,RECUAYHUANCA,3,3,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,12,20105,ANCASH,HUARAZ,INDEPENDENCIA,PRIVADO,II-1,12671,CLINICA SAN PABLO SEDE HUARAZ,22,44,36,108,0,1,31,2,2,1,7,5,3,56,0,1
2019,11,150131,LIMA,LIMA,SAN ISIDRO,PRIVADO,II-E,8388,TG LASER OFTALMICA S.A.,6,6,0,10,0,0,1,0,0,0,0,0,1,2,0,0
2019,12,200601,PIURA,SULLANA,SULLANA,PRIVADO,II-1,12261,CLINICA INMACULADA,12,12,30,33,0,0,10,3,1,1,2,0,1,14,14,0
2019,8,150801,LIMA,HUAURA,HUACHO,PRIVADO,II-E,14262,CENTRO MEDICO ESPECIALIZADO VERONESI SAC,4,2,10,6,0,0,10,0,0,0,1,0,0,2,0,0
2019,8,150131,LIMA,LIMA,SAN ISIDRO,PRIVADO,II-2,12633,CLINICA JAVIER PRADO,75,75,57,245,0,0,86,3,3,1,4,6,3,113,0,0
2019,4,40112,AREQUIPA,AREQUIPA,PAUCARPATA,GOBIERNO REGIONAL,I-2,1318,PUESTO DE SALUD MIGUEL GRAU  MODULO C-D,5,11,0,2,0,0,4,0,0,0,0,3,0,4,0,0
2019,4,40112,AREQUIPA,AREQUIPA,PAUCARPATA,GOBIERNO REGIONAL,I-3,1317,CENTRO DE SALUD MIGUEL GRAU  B,6,14,0,3,0,0,4,2,0,1,0,2,0,3,1,0
2019,4,40112,AREQUIPA,AREQUIPA,PAUCARPATA,GOBIERNO REGIONAL,I-2,1316,PUESTO DE SALUD MIGUEL GRAU  MODULO A,5,8,0,2,0,0,4,2,0,1,0,1,0,5,0,0
2019,4,40112,AREQUIPA,AREQUIPA,PAUCARPATA,GOBIERNO REGIONAL,I-3,1298,CENTRO DE SALUD 15 DE AGOSTO,12,24,0,5,0,0,8,4,2,2,0,4,2,8,5,0
2019,1,20606,ANCASH,CARHUAZ,MARCARA,GOBIERNO REGIONAL,I-2,1536,VICOS,11,11,0,2,1,0,2,1,0,0,0,2,0,5,1,1
2019,1,20606,ANCASH,CARHUAZ,MARCARA,GOBIERNO REGIONAL,I-1,1535,PURHUAY,4,5,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2019,1,20606,ANCASH,CARHUAZ,MARCARA,GOBIERNO REGIONAL,I-3,1534,CENTRO DE SALUD MARCARA,9,14,0,4,1,0,8,3,1,0,1,6,0,14,5,2
2019,1,20106,ANCASH,HUARAZ,JANGAS,GOBIERNO REGIONAL,I-1,1533,MATAQUITA,4,4,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2019,1,20611,ANCASH,CARHUAZ,YUNGAR,GOBIERNO REGIONAL,I-1,1532,PUESTO DE SALUD TRIGOPAMPA,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2019,1,20611,ANCASH,CARHUAZ,YUNGAR,GOBIERNO REGIONAL,I-1,1531,PUESTO DE SALUD SANTA ROSA,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2019,1,20611,ANCASH,CARHUAZ,YUNGAR,GOBIERNO REGIONAL,I-1,1530,PUESTO DE SALUD POYOR,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2019,1,20611,ANCASH,CARHUAZ,YUNGAR,GOBIERNO REGIONAL,I-3,1529,CENTRO DE SALUD YUNGAR,4,4,0,1,1,0,2,1,0,0,0,1,0,3,1,0
2019,1,20604,ANCASH,CARHUAZ,ANTA,GOBIERNO REGIONAL,I-3,1528,CENTRO DE SALUD ANTA,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,1,22003,ANCASH,YUNGAY,MANCOS,GOBIERNO REGIONAL,I-1,1527,PUESTO DE SALUD HUAYPAN,2,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0
2019,1,20609,ANCASH,CARHUAZ,SHILLA,GOBIERNO REGIONAL,I-2,1526,PUESTO DE SALUD SHILLA,9,4,0,1,1,0,2,1,0,0,0,1,0,4,1,2
2019,3,130701,LA LIBERTAD,PACASMAYO,SAN PEDRO DE LLOC,ESSALUD,I-2,12097,POSTA DE SALUD SAN PEDRO DE LLOC,2,2,0,1,0,0,1,1,0,0,0,0,0,2,0,0
2019,1,20603,ANCASH,CARHUAZ,AMASHCA,GOBIERNO REGIONAL,I-1,1524,PUESTO DE SALUD AMASHCA,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,1,20603,ANCASH,CARHUAZ,AMASHCA,GOBIERNO REGIONAL,I-1,1525,PUESTO DE SALUD PUNYAN,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0
2019,1,20610,ANCASH,CARHUAZ,TINCO,GOBIERNO REGIONAL,I-1,1523,PUESTO DE SALUD TINCO,4,4,0,1,1,0,1,0,0,0,0,1,0,2,0,0
2019,1,20605,ANCASH,CARHUAZ,ATAQUERO,GOBIERNO REGIONAL,I-1,1522,PUESTO DE SALUD ATAQUERO,4,4,0,1,1,0,1,0,0,0,0,1,0,2,0,0
2019,1,20602,ANCASH,CARHUAZ,ACOPAMPA,GOBIERNO REGIONAL,I-3,1521,CENTRO DE SALUD ACOPAMPA,5,7,0,2,1,0,2,1,1,0,0,3,1,5,0,0
2019,1,20601,ANCASH,CARHUAZ,CARHUAZ,GOBIERNO REGIONAL,I-1,1520,PUESTO DE SALUD PARIACACA,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,1,20601,ANCASH,CARHUAZ,CARHUAZ,GOBIERNO REGIONAL,I-1,1519,PUESTO DE SALUD RAMPAC GRANDE,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2019,1,20601,ANCASH,CARHUAZ,CARHUAZ,GOBIERNO REGIONAL,I-1,1518,PUESTO DE SALUD TAURIPAMPA,2,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2019,1,20601,ANCASH,CARHUAZ,CARHUAZ,GOBIERNO REGIONAL,I-2,1517,PUESTO DE SALUD MAYA,4,3,0,1,1,0,1,0,0,0,0,1,0,2,0,0
2019,1,20205,ANCASH,AIJA,SUCCHA,GOBIERNO REGIONAL,I-1,1515,PUESTO DE SALUD SUCCHA,2,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
2019,1,20204,ANCASH,AIJA,LA MERCED,GOBIERNO REGIONAL,I-1,1514,PUESTO DE SALUD SANTA  CRUZ,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,1,20204,ANCASH,AIJA,LA MERCED,GOBIERNO REGIONAL,I-1,1513,PUESTO DE SALUD LA MERCED,3,2,0,1,1,0,1,0,0,0,0,0,0,3,0,1
2019,1,20203,ANCASH,AIJA,HUACLLAN,GOBIERNO REGIONAL,I-1,1512,PUESTO DE SALUD HUACLLAN,3,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2019,1,20202,ANCASH,AIJA,CORIS,GOBIERNO REGIONAL,I-1,1511,SAN DAMIAN,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019,1,20202,ANCASH,AIJA,CORIS,GOBIERNO REGIONAL,I-1,1510,PUESTO DE SALUD  QUISHUAR,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,1,20202,ANCASH,AIJA,CORIS,GOBIERNO REGIONAL,I-2,1509,PUESTO DE SALUD CORIS,4,4,3,1,1,0,1,1,0,0,0,1,0,3,0,1
2019,1,20201,ANCASH,AIJA,AIJA,GOBIERNO REGIONAL,I-3,1508,CENTRO DE SALUD AIJA,3,6,2,2,0,0,2,1,0,0,0,2,0,5,2,1
2019,1,20508,ANCASH,BOLOGNESI,HUALLANCA,GOBIERNO REGIONAL,I-3,1507,CENTRO DE SALUD HUALLANCA,1,1,5,1,0,0,0,1,0,1,0,2,0,8,0,1
2019,1,20515,ANCASH,BOLOGNESI,TICLLOS,GOBIERNO REGIONAL,I-1,1506,PUESTO DE SALUD TICLLOS,4,3,2,0,0,0,1,0,0,0,0,1,0,1,0,1
2019,1,20514,ANCASH,BOLOGNESI,SAN MIGUEL DE CORPANQUI,GOBIERNO REGIONAL,I-2,1505,PUESTO DE SALUD CORPANQUI,3,3,0,1,1,0,1,0,0,0,0,0,0,3,1,1
2019,1,20512,ANCASH,BOLOGNESI,MANGAS,GOBIERNO REGIONAL,I-1,1504,PUESTO DE SALUD MANGAS,2,2,0,1,1,0,1,0,0,0,0,0,0,2,0,0
2019,1,20511,ANCASH,BOLOGNESI,LA PRIMAVERA,GOBIERNO REGIONAL,I-1,1503,PUESTO DE SALUD GORGORILLO,2,2,0,0,0,0,1,0,0,0,0,1,0,2,0,0
2019,1,20502,ANCASH,BOLOGNESI,ABELARDO PARDO LEZAMETA,GOBIERNO REGIONAL,I-1,1502,PUESTO DE SALUD LLACLLA,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,1,20506,ANCASH,BOLOGNESI,CANIS,GOBIERNO REGIONAL,I-1,1501,PUESTO DE SALUD CANIS,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,1,20513,ANCASH,BOLOGNESI,PACLLON,GOBIERNO REGIONAL,I-1,1500,PUESTO DE SALUD LLAMAC,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,1,20513,ANCASH,BOLOGNESI,PACLLON,GOBIERNO REGIONAL,I-1,1499,PUESTO DE SALUD PACLLON,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,1,20509,ANCASH,BOLOGNESI,HUASTA,GOBIERNO REGIONAL,I-1,1498,PUESTO DE SALUD QUERO,2,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0
2019,1,20509,ANCASH,BOLOGNESI,HUASTA,GOBIERNO REGIONAL,I-2,1497,PUESTO DE SALUD HUASTA,3,3,0,1,1,0,1,0,0,0,0,1,0,0,0,0
2019,1,20504,ANCASH,BOLOGNESI,AQUIA,GOBIERNO REGIONAL,I-1,1496,PUESTO DE SALUD PACHAPAQUI,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,1,20504,ANCASH,BOLOGNESI,AQUIA,GOBIERNO REGIONAL,I-1,1495,PUESTO DE SALUD RACRACHACA,2,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2019,1,20504,ANCASH,BOLOGNESI,AQUIA,GOBIERNO REGIONAL,I-2,1494,PUESTO DE SALUD AQUIA,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
2019,1,20501,ANCASH,BOLOGNESI,CHIQUIAN,GOBIERNO REGIONAL,I-4,1493,CENTRO DE SALUD CHIQUIAN,8,9,8,2,1,0,3,2,1,1,1,4,0,13,1,2
2019,1,20510,ANCASH,BOLOGNESI,HUAYLLACAYAN,GOBIERNO REGIONAL,I-1,1492,PUESTO DE SALUD YUMPE,3,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0
2019,1,20510,ANCASH,BOLOGNESI,HUAYLLACAYAN,GOBIERNO REGIONAL,I-1,1491,PUESTO DE SALUD HUAYLLACAYAN,3,2,0,1,1,0,1,0,0,0,0,0,0,0,0,0
2019,1,20507,ANCASH,BOLOGNESI,COLQUIOC,GOBIERNO REGIONAL,I-2,1490,PUESTO DE SALUD CHASQUITAMBO,5,5,0,3,1,0,2,1,0,0,0,2,0,4,0,1
2019,1,21708,ANCASH,RECUAY,PARARIN,GOBIERNO REGIONAL,I-1,1489,PUESTO DE SALUD PARARIN,2,3,0,1,1,0,1,0,0,0,0,1,0,1,0,0
2019,1,21705,ANCASH,RECUAY,LLACLLIN,GOBIERNO REGIONAL,I-1,1488,PUESTO DE SALUD CHAUCAYAN,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019,1,21705,ANCASH,RECUAY,LLACLLIN,GOBIERNO REGIONAL,I-1,1487,PUESTO DE SALUD LLACLLIN,3,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0
2019,1,20505,ANCASH,BOLOGNESI,CAJACAY,GOBIERNO REGIONAL,I-1,1486,PUESTO DE SALUD SANTA ROSA,2,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0
2019,1,20503,ANCASH,BOLOGNESI,ANTONIO RAIMONDI,GOBIERNO REGIONAL,I-1,1485,PUESTO DE SALUD RAQUIA,3,3,0,1,1,0,1,0,0,0,0,1,0,2,0,0
2019,1,20505,ANCASH,BOLOGNESI,CAJACAY,GOBIERNO REGIONAL,I-3,1484,CENTRO DE SALUD CAJACAY,5,5,0,3,1,0,1,2,0,1,0,2,0,6,1,2
2019,1,20505,ANCASH,BOLOGNESI,CAJACAY,GOBIERNO REGIONAL,I-1,1483,PUESTO DE SALUD COLCA,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1,0
2019,6,20105,ANCASH,HUARAZ,INDEPENDENCIA,PRIVADO,II-1,12671,CLINICA SAN PABLO SEDE HUARAZ,22,44,36,108,0,0,31,2,2,1,7,5,3,56,0,1
2019,8,20105,ANCASH,HUARAZ,INDEPENDENCIA,PRIVADO,II-1,12671,CLINICA SAN PABLO SEDE HUARAZ,22,44,36,108,0,0,31,2,2,1,7,5,3,56,0,1
2019,11,20105,ANCASH,HUARAZ,INDEPENDENCIA,PRIVADO,II-1,12671,CLINICA SAN PABLO SEDE HUARAZ,22,44,36,108,0,1,31,2,2,1,7,5,3,56,0,1
2019,1,21707,ANCASH,RECUAY,PAMPAS CHICO,GOBIERNO REGIONAL,I-1,1482,PUESTO DE SALUD PAMPAS CHICO,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,1,21706,ANCASH,RECUAY,MARCA,GOBIERNO REGIONAL,I-1,1481,PUESTO DE SALUD MARCA,3,2,0,0,0,0,1,0,0,0,0,1,0,0,2,0
2019,1,21704,ANCASH,RECUAY,HUAYLLAPAMPA,GOBIERNO REGIONAL,I-1,1480,PUESTO DE SALUD HUAYLLAPAMPA,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,1,20501,ANCASH,BOLOGNESI,CHIQUIAN,GOBIERNO REGIONAL,I-1,1479,PUESTO DE SALUD PAMPA DE LAMPAS,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,1,21709,ANCASH,RECUAY,TAPACOCHA,GOBIERNO REGIONAL,I-1,1478,PUESTO DE SALUD TAPACOCHA,2,2,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2019,1,21703,ANCASH,RECUAY,COTAPARACO,GOBIERNO REGIONAL,I-1,1477,PUESTO DE SALUD COTAPARACO,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2019,1,21702,ANCASH,RECUAY,CATAC,GOBIERNO REGIONAL,I-3,1476,CENTRO DE SALUD CATAC,6,0,0,2,0,0,3,2,0,0,0,2,0,17,1,1
2019,1,21710,ANCASH,RECUAY,TICAPAMPA,GOBIERNO REGIONAL,I-1,1475,PUESTO DE SALUD CAYAC,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2019,1,21710,ANCASH,RECUAY,TICAPAMPA,GOBIERNO REGIONAL,I-1,1474,PUESTO DE SALUD TICAPAMPA,6,4,0,1,0,0,1,1,0,0,0,1,0,6,0,0
2019,1,21701,ANCASH,RECUAY,RECUAY,GOBIERNO REGIONAL,I-1,1473,PUESTO DE SALUD COLLAHUASI,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0
2019,7,40112,AREQUIPA,AREQUIPA,PAUCARPATA,GOBIERNO REGIONAL,I-3,1298,CENTRO DE SALUD 15 DE AGOSTO,12,24,0,5,0,0,7,3,2,1,0,5,2,7,5,0
2019,8,40112,AREQUIPA,AREQUIPA,PAUCARPATA,GOBIERNO REGIONAL,I-3,1298,CENTRO DE SALUD 15 DE AGOSTO,12,24,0,6,0,0,8,3,2,1,0,5,2,6,5,0
2019,9,150801,LIMA,HUAURA,HUACHO,PRIVADO,II-E,14262,CENTRO MEDICO ESPECIALIZADO VERONESI SAC,4,2,10,6,0,0,10,0,0,0,1,0,0,2,0,0
2019,10,150801,LIMA,HUAURA,HUACHO,PRIVADO,II-E,14262,CENTRO MEDICO ESPECIALIZADO VERONESI SAC,4,2,10,6,0,0,10,0,0,0,1,0,0,2,0,0
2019,11,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNO REGIONAL,II-2,7732,HOSPITAL REGIONAL MOQUEGUA,13,18,64,42,0,0,74,2,3,3,3,17,6,140,8,2
2019,12,180101,MOQUEGUA,MARISCAL NIETO,MOQUEGUA,GOBIERNO REGIONAL,II-2,7732,HOSPITAL REGIONAL MOQUEGUA,13,18,64,38,0,0,74,2,3,3,2,17,6,133,7,2
2019,11,160101,LORETO,MAYNAS,IQUITOS,PRIVADO,II-1,12170,SERVICIOS MEDICOS CLINICA SANTA ANITA SRL,5,46,9,5,0,0,7,2,1,1,1,1,1,9,0,1
2019,12,30104,APURIMAC,ABANCAY,CURAHUASI,ESSALUD,I-2,11216,CENTRO DE ATENCION PRIMARIA I CURAHUASI,4,4,0,1,1,0,2,1,0,0,0,1,0,1,1,0
2019,9,120114,JUNIN,HUANCAYO,EL TAMBO,PRIVADO,II-E,25383,CLINICA MEDICO QUIRURGICO HUANCAYO,10,10,20,25,0,0,15,0,0,1,4,1,2,2,10,1
2019,6,40112,AREQUIPA,AREQUIPA,PAUCARPATA,GOBIERNO REGIONAL,I-2,1318,PUESTO DE SALUD MIGUEL GRAU  MODULO C-D,5,9,0,2,0,0,4,1,0,0,0,3,0,4,0,0
